0.0,0.5235987755982988
0.1,0.5235987755982988
0.2,0.4963860213377161
0.30000000000000004,0.44196051281655063
0.4,0.3616148096000692
0.5,0.25799064028337193
0.6000000000000001,0.13511153870652934
0.7000000000000001,-0.0016535896449380305
0.8,-0.14574987938631534
0.9,-0.2897561717113958
1.0,-0.4258580080108555
1.1,-0.5464094658635729
1.2000000000000002,-0.6444776205099225
1.3,-0.7142650374207644
1.4000000000000001,-0.7513546470779027
1.5,-0.7527921593378681
1.6,-0.7170772240257256
1.7000000000000002,-0.6441527064554275
1.8,-0.5354605883379069
1.9000000000000001,-0.3940848012147904
2.0,-0.22493909419704983
2.1,-0.034895989190752874
2.2,0.1672865617302868
2.3000000000000003,0.3713679591732095
2.4000000000000004,0.5663871063665402
2.5,0.7416557547047445
2.6,0.8877203916946566
2.7,0.9970200692301295
2.8000000000000003,1.064105421991111
2.9000000000000004,1.0854811202317307
3.0,1.059269594731489
3.1,0.9849171855756417
3.2,0.863105832319415
3.3000000000000003,0.6959457138349038
3.4000000000000004,0.48742954184800413
3.5,0.2440205497983364
3.6,-0.024878974018546135
3.7,-0.30692802764978033
3.8000000000000003,-0.5876231701488848
3.9000000000000004,-0.8518746434540657
4.0,-1.0859534612262385
4.1000000000000005,-1.2790761957538574
4.2,-1.4240460598242966
4.3,-1.5168898613890425
4.4,-1.555893147553507
4.5,-1.5405499837827192
4.6000000000000005,-1.4707873554609212
4.7,-1.346624112070623
4.800000000000001,-1.1683073097521735
4.9,-0.9369268091017438
5.0,-0.6554700036518171
5.1000000000000005,-0.330160293254512
5.2,0.028323501383624772
5.300000000000001,0.4044517557113177
5.4,0.7790386951715191
5.5,1.1322083910662895
5.6000000000000005,1.447138959262385
5.7,1.712795272770863
5.800000000000001,1.9244416619487559
5.9,2.0822103310542253
6.0,2.1889215327704212
6.1000000000000005,2.2481707874180907
6.2,2.263065084205893
6.300000000000001,2.2355498841249823
6.4,2.166137933958502
6.5,2.053889362427456
6.6000000000000005,1.896578811404944
6.7,1.6910710773749502
6.800000000000001,1.4340005848901145
6.9,1.1228977696834788
7.0,0.757877886650723
7.1000000000000005,0.3438010725015878
7.2,-0.10768684080918733
7.300000000000001,-0.5775198597648903
7.4,-1.0415032887148945
7.5,-1.4757732359889906
7.6000000000000005,-1.863065030145099
7.7,-2.196176845458999
7.800000000000001,-2.47717119279275
7.9,-2.714040580469394
8.0,-2.917350994555941
8.1,-3.0980941722926074
8.200000000000001,-3.2667349090711606
8.3,-3.433008965389735
8.4,-3.6060761893225597
8.5,-3.794780357667606
8.6,-4.007865037481235
8.700000000000001,-4.254025242097594
8.8,-4.541653328345954
8.9,-4.878088997653015
9.0,-5.268158830812775
9.1,-5.711908713607566
9.200000000000001,-6.201892767689893
9.3,-6.721305041143166
9.4,-7.245136830929584
9.5,-7.745879276905201
9.600000000000001,-8.201975975047581
9.700000000000001,-8.60396486659708
9.8,-8.954790593030973
9.9,-9.265793158657573
10.0,-9.55214777087071
